_time,_value
2026-06-09T07:01:08.036Z,3
2026-06-09T07:01:08.161Z,3
2026-06-09T07:01:08.217Z,3
2026-06-09T07:52:37.744Z,1
2026-06-09T08:30:12.827Z,0
2026-06-09T08:40:43.705Z,0
2026-06-09T09:49:41.505Z,0
2026-06-09T09:55:54.239Z,0
2026-06-09T09:55:54.295Z,0
2026-06-09T09:55:54.359Z,0
2026-06-09T21:36:10Z,0
2026-06-09T21:36:11.646Z,0
2026-06-10T03:00:00Z,3
2026-06-10T03:00:00.102Z,3
2026-06-10T07:01:49Z,1
2026-06-10T07:01:51.322Z,1
2026-06-10T08:30:00Z,0
2026-06-10T08:30:03.361Z,0
2026-06-10T21:51:47Z,0
2026-06-10T21:51:48.071Z,0
2026-06-11T03:00:00Z,3
2026-06-11T03:00:00.089Z,3
2026-06-11T06:18:02Z,4
2026-06-11T06:18:03.509Z,4
2026-06-11T06:27:07Z,1
2026-06-11T06:27:08.803Z,1
2026-06-11T06:29:20Z,0
2026-06-11T06:29:20.31Z,0
2026-06-11T06:29:20.362Z,0
2026-06-11T06:29:20.419Z,0
2026-06-11T06:29:38Z,0
2026-06-11T06:29:39.322Z,0
2026-06-11T06:57:40Z,0
2026-06-11T06:57:41.768Z,0
2026-06-11T07:21:21Z,1
2026-06-11T07:21:21.72Z,1
2026-06-11T07:21:21.843Z,1
2026-06-11T07:21:21.883Z,1
2026-06-11T08:30:00Z,0
2026-06-11T08:30:03.288Z,0
2026-06-11T23:07:07Z,0
2026-06-11T23:07:09.024Z,0
2026-06-12T03:00:00Z,3
2026-06-12T03:00:00.086Z,3
2026-06-12T06:09:44Z,1
2026-06-12T06:09:45.74Z,1
2026-06-12T08:30:00Z,0
2026-06-12T08:30:11.495Z,0
2026-06-12T21:52:47Z,0
2026-06-12T21:52:49.219Z,0
2026-06-13T01:02:12Z,0
2026-06-13T01:02:12.961Z,0
2026-06-13T02:57:45Z,0
2026-06-13T02:57:46.632Z,0
2026-06-13T03:00:00Z,3
2026-06-13T03:00:00.106Z,3
2026-06-13T03:04:13Z,1
2026-06-13T03:04:16.012Z,1
2026-06-13T03:28:58Z,3
2026-06-13T03:29:00.105Z,3
2026-06-13T03:38:52Z,1
2026-06-13T03:38:54.615Z,1
2026-06-13T08:30:00Z,0
2026-06-13T08:30:01.575Z,0
2026-06-14T03:00:00Z,1
2026-06-14T03:00:00.115Z,1
2026-06-14T08:30:00Z,0
2026-06-14T08:30:00.607Z,0
2026-06-14T21:34:05Z,0
2026-06-14T21:34:06.505Z,0
2026-06-15T03:00:00Z,3
2026-06-15T03:00:01.809Z,3
2026-06-15T05:30:10Z,1
2026-06-15T05:30:11.104Z,1
2026-06-15T08:30:00Z,0
2026-06-15T08:30:13.304Z,0
2026-06-15T21:03:24Z,0
2026-06-15T21:03:26.494Z,0
2026-06-16T03:00:00Z,3
2026-06-16T03:00:00.103Z,3
2026-06-16T07:08:12Z,1
2026-06-16T07:08:13.501Z,1
2026-06-16T07:58:53Z,-1
2026-06-16T07:58:53.454Z,-1
2026-06-16T07:58:53.526Z,-1
2026-06-16T07:58:53.576Z,-1
2026-06-16T08:02:51Z,-1
2026-06-16T08:02:54.14Z,-1
2026-06-16T08:16:03Z,-1
2026-06-16T08:16:06.286Z,-1
2026-06-16T08:30:00Z,-1
2026-06-16T08:30:01.387Z,-1
2026-06-16T09:46:55Z,0
2026-06-16T09:46:56.514Z,0
2026-06-16T09:46:56.559Z,0
2026-06-16T09:46:56.601Z,0
2026-06-16T21:42:22Z,0
2026-06-16T21:42:23.894Z,0
2026-06-17T03:00:00Z,3
2026-06-17T03:00:00.112Z,3
2026-06-17T03:57:08Z,1
2026-06-17T03:57:11.208Z,1
2026-06-17T04:31:16Z,3
2026-06-17T04:31:17.548Z,3
2026-06-17T04:49:04Z,1
2026-06-17T04:49:04.604Z,1
2026-06-17T08:30:00Z,0
2026-06-17T08:30:04.098Z,0
2026-06-17T23:50:47Z,0
2026-06-17T23:50:48.727Z,0
2026-06-18T01:15:53Z,0
2026-06-18T01:15:54.165Z,0
2026-06-18T03:00:00Z,1
2026-06-18T03:00:02.568Z,1
2026-06-18T05:28:59Z,3
2026-06-18T05:29:00.128Z,3
2026-06-18T05:30:33Z,1
2026-06-18T05:30:35.005Z,1
2026-06-18T07:42:05Z,-1
2026-06-18T07:42:06Z,-1
2026-06-18T07:42:06.689Z,-1
2026-06-18T07:42:06.737Z,-1
2026-06-18T07:42:06.801Z,-1
